age,attrition,business_travel,distance_from_home,education,education_field,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,num_companies_worked,over_time,percent_salary_hike,relationship_satisfaction,standard_hours,stock_option_level,worklife_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,remote_work,monthly_income_$,total_working_years
38,no,travel_rarely,4,2,unknown,4,F,3,1, laboratory technician ,3,unknown,7,unknown,19,4,full-time,1,3,0,0,0,yes,3306,7
32,yes,travel_rarely,2,4,life sciences,4,M,3,1, laboratory technician ,2,single,1,No,12,1,full-time,0,3,1,0,0,yes,1393,1
60,no,non-travel,1,4,unknown,3,M,1,3, healthcare representative ,4,divorced,3,No,20,3,full-time,1,4,1,0,0,no,10883,19
24,yes,non-travel,22,1,unknown,4,M,1,1, human resources ,3,married,1,No,11,3,full-time,1,3,1,0,0,yes,1097,1
40,no,travel_rarely,8,2,life sciences,2,F,3,2, manufacturing director ,1,unknown,2,Yes,16,2,part-time,1,3,1,0,0,yes,9665,18
30,no,travel_rarely,21,1,unknown,2,M,3,1, research scientist ,4,married,1,No,12,2,part-time,1,2,10,0,8,yes,2862,10
47,no,non-travel,2,4,marketing,3,M,3,2, sales executive ,2,unknown,7,No,11,4,full-time,1,1,1,0,0,yes,2609,4
32,yes,travel_rarely,1,2,unknown,1,M,1,2, sales executive ,2,single,6,unknown,15,2,part-time,0,3,0,0,0,no,6735,10
45,no,travel_rarely,41,3,life sciences,41,F,1,3, human resources ,3,married,4,unknown,21,3,full-time,2,4,5,0,3,yes,9756,9
34,no,non-travel,2,4,unknown,4,M,4,1, research scientist ,4,married,0,Yes,14,1,part-time,3,3,5,1,2,no,3617,6
33,yes,non-travel,16,3,unknown,1,F,3,3, sales executive ,1,unknown,2,Yes,20,3,part-time,0,2,0,0,0,yes,6399,11
31,yes,travel_rarely,16,4,unknown,1,M,3,3, sales executive ,3,married,2,unknown,13,1,full-time,3,3,1,0,0,yes,6399,11
29,no,travel_rarely,4,3,technical degree,4,F,2,1, research scientist ,1,divorced,1,unknown,13,3,full-time,1,3,1,0,0,yes,6399,11
30,no,non-travel,16,3,unknown,3,M,4,2, healthcare representative ,3,married,3,No,16,3,full-time,1,3,7,1,7,no,5294,10
38,no,travel_rarely,18,3,medical,2,M,1,2, healthcare representative ,4,married,3,unknown,16,3,full-time,1,3,1,1,0,yes,6399,11
43,yes,non-travel,17,3,technical degree,3,M,2,1, research scientist ,3,unknown,9,Yes,16,4,full-time,1,3,1,0,0,no,2437,6
55,no,travel_rarely,44,3,unknown,3,M,2,5, research director ,1,married,8,No,12,2,full-time,3,3,1,0,0,no,17729,34
21,yes,non-travel,7,1,marketing,2,M,3,1, sales representative ,2,single,1,unknown,13,2,full-time,0,3,1,1,0,yes,6399,11
22,yes,travel_rarely,45,1,medical,3,F,3,1, laboratory technician ,1,unknown,1,Yes,17,3,full-time,0,3,1,0,0,yes,1097,1
37,no,travel_rarely,8,2,other,3,M,3,2, human resources ,2,divorced,2,No,13,3,full-time,0,2,10,4,7,yes,4071,19
42,no,travel_rarely,13,3,unknown,2,M,4,2, healthcare representative ,1,married,5,No,18,3,full-time,2,2,0,0,0,no,5633,10
18,no,non-travel,14,3,unknown,2,F,3,1, research scientist ,3,single,1,unknown,16,3,part-time,0,1,0,0,0,yes,593,0
31,yes,travel_rarely,18,5,human resources,4,M,4,1, human resources ,1,married,0,No,17,3,full-time,0,3,1,0,0,yes,2956,2
36,no,travel_rarely,2,4,unknown,4,F,3,2, research scientist ,2,unknown,4,Yes,22,4,full-time,1,3,1,0,0,yes,6399,11
32,no,travel_frequently,10,4,marketing,4,M,3,2, sales executive ,4,unknown,8,unknown,13,3,full-time,0,4,0,0,0,yes,4648,8
29,no,non-travel,29,1,life sciences,4,M,1,2, healthcare representative ,3,divorced,8,No,17,4,full-time,2,3,7,1,6,no,6137,11
42,no,travel_rarely,8,3,unknown,4,M,3,1, laboratory technician ,3,unknown,4,No,13,4,full-time,0,3,0,0,0,yes,6399,11
29,no,travel_rarely,6,1,unknown,4,M,2,1, human resources ,2,married,1,No,11,4,part-time,0,3,1,0,0,yes,2804,5
29,yes,non-travel,24,2,unknown,4,M,2,1, research scientist ,4,unknown,1,Yes,24,2,part-time,0,2,1,1,0,no,2439,1
28,no,travel_rarely,3,3,medical,2,F,3,1, sales representative ,2,unknown,1,No,19,4,full-time,1,3,1,0,0,yes,2856,1
30,yes,non-travel,9,3,unknown,2,M,3,1, sales representative ,4,unknown,1,unknown,13,3,part-time,0,2,1,0,0,no,6399,11
22,yes,travel_rarely,7,1,life sciences,4,M,3,1, research scientist ,2,single,1,unknown,23,1,part-time,0,3,1,0,0,yes,1097,1
26,no,non-travel,1,2,life sciences,2,F,2,1, research scientist ,3,unknown,1,Yes,13,3,full-time,1,2,1,1,0,no,2933,1
44,no,travel_rarely,1,4,unknown,2,M,4,2, healthcare representative ,1,unknown,2,unknown,15,4,full-time,1,3,2,2,2,yes,5633,10
29,yes,travel_frequently,24,3,technical degree,3,M,4,1, sales representative ,1,single,1,No,17,4,full-time,0,3,1,0,0,yes,1091,1
28,yes,travel_rarely,13,2,marketing,4,F,3,2, sales executive ,3,unknown,3,Yes,11,4,full-time,0,3,2,2,2,yes,3617,6
56,no,travel_rarely,11,5,unknown,4,F,2,2, sales executive ,1,married,4,unknown,16,3,full-time,1,3,0,0,0,yes,6399,11
39,no,travel_rarely,9,2,unknown,1,M,3,2, manufacturing director ,1,married,1,No,25,4,part-time,1,3,10,7,9,yes,5151,10
58,no,non-travel,21,3,unknown,4,F,3,4, manager ,4,unknown,4,Yes,13,3,full-time,1,2,1,0,0,yes,6399,11
42,no,travel_rarely,12,4,marketing,2,M,3,2, sales executive ,4,divorced,3,unknown,12,3,full-time,2,3,0,0,0,no,7649,14
27,yes,non-travel,22,3,unknown,1,F,2,1, human resources ,2,married,1,No,12,1,full-time,0,3,1,0,0,no,2863,5
38,no,travel_rarely,1,3,unknown,1,M,2,1, sales representative ,1,single,4,unknown,14,1,full-time,0,2,1,0,0,yes,2858,20
32,no,non-travel,5,4,life sciences,4,M,2,2, manufacturing director ,4,unknown,8,No,24,2,full-time,0,3,1,0,0,yes,6399,11
31,no,non-travel,2,1,medical,4,F,1,1, laboratory technician ,4,unknown,1,unknown,11,3,full-time,3,3,1,0,0,yes,1129,3
25,no,travel_rarely,2,3,unknown,3,F,3,1, human resources ,2,unknown,4,No,14,3,part-time,0,3,2,1,2,no,3617,6
40,no,non-travel,44,4,unknown,1,M,3,1, laboratory technician ,4,married,8,No,19,3,full-time,2,2,1,0,0,yes,4625,8
39,no,non-travel,9,3,unknown,4,M,3,5, manager ,4,unknown,2,unknown,13,3,full-time,0,2,6,1,3,no,19431,32
23,yes,non-travel,9,3,unknown,4,M,3,1, sales representative ,1,married,1,No,19,1,full-time,1,3,1,1,0,no,6399,11
35,no,travel_rarely,26,4,life sciences,3,F,3,3, human resources ,4,single,1,Yes,16,3,full-time,0,3,9,1,7,no,6399,11
34,no,travel_rarely,7,2,technical degree,2,M,3,1, sales representative ,3,unknown,0,Yes,25,2,full-time,1,3,11,5,7,yes,2308,12
28,no,non-travel,16,3,medical,3,M,3,1, research scientist ,3,single,1,No,14,3,full-time,0,2,5,1,4,no,2144,5
29,no,non-travel,1,3,life sciences,1,M,3,2, healthcare representative ,1,married,0,No,12,1,full-time,1,2,5,0,2,no,5373,6
58,yes,travel_rarely,23,4,medical,4,F,3,3, healthcare representative ,4,married,1,unknown,12,4,full-time,1,2,40,15,6,yes,20753,40
38,no,non-travel,3,3,life sciences,1,M,3,3, sales executive ,3,divorced,0,unknown,12,3,full-time,2,2,16,5,13,yes,6399,11
29,no,travel_frequently,1,1,unknown,2,F,3,3, sales executive ,4,married,1,unknown,14,4,full-time,1,3,11,4,1,yes,6137,11
55,no,travel_rarely,1,3,medical,4,M,3,5, manager ,1,single,0,unknown,14,3,full-time,0,3,36,4,13,yes,19045,37
41,no,non-travel,2,4,unknown,4,M,3,4, manager ,2,unknown,1,unknown,19,2,full-time,0,3,22,0,4,yes,16015,26
39,no,travel_rarely,1,3,unknown,3,M,4,3, healthcare representative ,4,unknown,0,No,17,1,part-time,3,2,18,3,7,yes,9613,19
38,no,non-travel,15,2,life sciences,3,M,2,3, research director ,4,unknown,0,unknown,14,2,full-time,1,3,11,2,9,yes,11510,19
43,no,non-travel,12,3,unknown,1,M,2,4, research director ,2,unknown,1,No,11,3,part-time,1,3,25,3,9,yes,6399,11
31,no,non-travel,7,2,unknown,2,F,3,2, manufacturing director ,1,married,1,No,12,2,part-time,1,1,13,3,12,yes,4306,13
50,no,travel_rarely,29,4,life sciences,2,M,2,4, manager ,3,married,0,No,15,2,full-time,1,3,27,15,7,yes,17046,28
33,no,non-travel,8,1,life sciences,2,F,2,1, sales representative ,4,unknown,0,unknown,19,4,full-time,0,2,2,2,2,no,6399,11
26,yes,non-travel,2,3,life sciences,1,M,3,1, research scientist ,1,married,6,unknown,14,2,full-time,1,3,3,1,2,yes,2042,6
38,no,travel_frequently,3,4,unknown,3,M,3,1, research scientist ,3,unknown,3,No,16,1,full-time,1,3,2,2,2,no,2821,8
46,no,non-travel,1,4,medical,4,M,3,5, research director ,4,unknown,9,No,17,4,part-time,2,3,2,2,2,yes,12185,23
21,no,non-travel,25,1,unknown,4,F,2,1, research scientist ,2,single,1,Yes,11,3,part-time,0,4,2,2,2,yes,2070,2
31,no,travel_frequently,20,3,unknown,3,M,4,1, sales representative ,4,married,0,No,12,1,full-time,1,3,2,2,2,no,2791,3
35,no,non-travel,11,2,marketing,4,M,3,2, sales executive ,4,divorced,1,unknown,11,4,full-time,1,3,5,0,2,yes,3113,5
34,no,non-travel,2,2,unknown,4,M,3,2, manufacturing director ,3,single,2,No,11,4,part-time,0,3,3,0,2,yes,6399,11
33,yes,non-travel,9,4,unknown,1,F,3,2, sales executive ,1,single,0,unknown,17,1,full-time,0,3,5,0,3,yes,8224,6
31,yes,non-travel,15,3,medical,3,M,3,1, laboratory technician ,3,unknown,1,No,12,3,full-time,1,2,2,2,2,no,2610,5
37,no,travel_rarely,25,2,unknown,3,F,2,2, healthcare representative ,4,unknown,7,No,13,3,full-time,2,3,6,1,3,no,5731,9
27,no,travel_rarely,6,3,unknown,4,M,2,1, research scientist ,3,married,1,No,13,3,full-time,1,3,4,2,2,no,2539,4
35,no,travel_frequently,4,4,other,4,M,2,1, laboratory technician ,4,married,1,unknown,13,2,full-time,1,4,2,2,2,yes,2376,2
56,no,non-travel,4,4,unknown,4,F,3,5, manager ,1,divorced,4,No,13,4,full-time,1,3,5,4,2,no,14705,28
45,no,non-travel,7,3,medical,1,F,3,1, research scientist ,3,unknown,4,Yes,19,3,full-time,1,3,3,0,2,yes,6399,11
43,no,travel_rarely,2,3,life sciences,2,M,3,1, human resources ,4,unknown,0,No,13,2,part-time,0,3,9,1,8,yes,3539,6
31,no,travel_rarely,29,4,marketing,1,F,2,2, sales executive ,4,unknown,1,unknown,14,1,full-time,2,3,12,5,7,yes,5468,10
35,yes,non-travel,27,3,unknown,3,M,3,2, sales executive ,4,unknown,1,unknown,18,4,part-time,0,3,10,7,7,yes,5813,10
35,no,non-travel,2,2,medical,2,M,3,2, manufacturing director ,4,divorced,2,No,14,3,full-time,1,3,7,1,7,no,8153,15
30,no,non-travel,47,3,medical,47,F,3,3, manufacturing director ,3,single,9,No,14,2,full-time,0,3,7,0,2,no,9667,9
46,yes,travel_rarely,21,2,medical,4,F,3,2, healthcare representative ,2,married,4,No,22,4,full-time,1,4,9,3,7,no,7145,13
45,no,non-travel,48,4,unknown,48,F,3,2, sales executive ,3,married,4,unknown,22,2,full-time,2,4,8,5,7,yes,5154,10
43,no,travel_frequently,2,4,life sciences,1,M,3,2, sales executive ,4,married,1,unknown,20,3,full-time,1,3,7,7,7,no,5675,7
46,yes,non-travel,10,3,life sciences,3,F,3,3, sales executive ,2,unknown,5,unknown,21,3,part-time,3,3,8,0,7,no,7314,14
40,no,travel_rarely,1,4,unknown,1,M,3,4, manager ,1,unknown,2,unknown,11,1,full-time,1,3,19,11,16,yes,11681,22
27,no,travel_rarely,2,2,unknown,1,F,4,2, sales executive ,3,single,0,No,14,2,full-time,0,2,8,0,7,yes,5129,9
42,no,non-travel,6,3,medical,3,M,3,3, research director ,1,married,9,No,13,2,part-time,1,4,13,5,7,no,9665,18
26,no,travel_frequently,6,3,other,3,M,4,1, laboratory technician ,4,married,0,No,18,1,full-time,1,3,7,7,7,yes,4625,8
28,no,travel_frequently,1,2,life sciences,3,M,2,2, sales executive ,4,married,1,unknown,12,3,full-time,1,3,7,0,7,yes,4121,7
31,no,travel_rarely,5,4,unknown,3,M,3,1, research scientist ,4,married,0,unknown,12,3,full-time,1,3,5,0,3,yes,6399,11
31,no,travel_rarely,2,3,human resources,1,M,2,2, human resources ,1,unknown,3,No,12,4,full-time,0,3,2,1,0,yes,6410,11
31,no,non-travel,2,4,unknown,3,M,3,1, research scientist ,4,unknown,0,unknown,18,2,full-time,1,1,2,2,2,yes,2105,3
52,yes,non-travel,8,4,medical,3,M,2,2, research scientist ,2,unknown,2,No,15,1,part-time,0,2,8,7,7,no,4941,11
28,yes,non-travel,2,4,medical,1,M,1,1, research scientist ,4,married,5,Yes,13,4,full-time,0,2,3,2,2,yes,6399,11
47,no,travel_rarely,5,5,unknown,4,M,3,5, research director ,3,married,4,unknown,11,2,part-time,1,3,3,1,1,yes,11177,21
29,no,non-travel,9,5,other,2,M,2,1, laboratory technician ,4,unknown,0,No,17,3,part-time,0,3,3,2,2,no,3983,4
37,no,non-travel,5,2,medical,4,M,3,2, manufacturing director ,4,unknown,7,No,16,3,full-time,2,2,6,0,4,no,6347,8
23,no,non-travel,22,1,unknown,3,M,3,1, research scientist ,4,unknown,1,unknown,12,3,full-time,2,2,4,0,2,no,2904,5
42,no,travel_rarely,2,1,unknown,3,M,3,1, human resources ,3,divorced,0,Yes,11,3,full-time,1,3,3,1,0,yes,2696,4
30,no,non-travel,28,2,unknown,4,F,3,2, sales executive ,3,unknown,7,unknown,12,2,full-time,1,4,2,2,2,yes,2609,4
21,yes,non-travel,1,1,unknown,1,F,2,1, sales representative ,2,single,1,unknown,11,3,full-time,0,3,3,1,2,no,2174,3
57,no,travel_rarely,1,4,medical,4,M,3,2, healthcare representative ,3,unknown,2,No,11,3,full-time,0,3,3,1,2,no,6755,12
21,no,non-travel,9,2,unknown,1,M,3,1, sales representative ,4,single,1,unknown,24,3,full-time,0,2,3,2,2,yes,2105,3
31,no,travel_rarely,9,4,life sciences,3,M,2,1, research scientist ,2,unknown,0,unknown,16,4,full-time,0,3,2,2,2,no,2657,3
29,no,non-travel,23,3,unknown,4,M,3,1, research scientist ,4,unknown,9,No,16,4,full-time,0,3,3,1,2,yes,3617,6
27,no,travel_rarely,1,2,unknown,4,M,3,1, laboratory technician ,2,unknown,1,No,11,2,part-time,1,3,5,0,4,yes,3113,5
49,no,travel_rarely,7,3,other,2,M,2,3, healthcare representative ,3,single,8,No,24,3,full-time,0,3,5,0,0,no,10965,18
36,no,travel_rarely,2,3,unknown,4,F,3,1, research scientist ,3,married,4,No,13,2,full-time,1,3,2,2,2,yes,2543,5
34,yes,non-travel,37,3,marketing,1,M,4,2, sales executive ,4,unknown,8,Yes,13,2,full-time,0,2,5,0,4,yes,5304,9
24,no,non-travel,32,4,marketing,4,F,3,2, sales executive ,3,divorced,1,Yes,12,4,full-time,1,4,5,0,3,yes,6399,11
42,no,non-travel,1,4,unknown,2,F,3,1, laboratory technician ,1,unknown,3,No,16,2,part-time,1,3,5,1,2,yes,4625,8
54,no,non-travel,5,2,medical,1,M,3,5, research director ,1,married,4,unknown,11,3,part-time,1,2,4,1,2,yes,19406,24
34,no,non-travel,4,4,unknown,3,F,3,2, sales executive ,3,married,9,No,15,1,full-time,1,3,3,1,2,yes,6538,11
43,no,non-travel,21,3,unknown,4,M,3,1, laboratory technician ,4,unknown,7,unknown,20,1,part-time,1,3,3,1,2,yes,2258,4
43,no,travel_rarely,8,4,other,3,F,3,2, healthcare representative ,3,unknown,4,Yes,14,4,full-time,0,3,5,0,2,yes,6399,11
31,no,travel_rarely,1,2,unknown,4,M,2,1, laboratory technician ,1,married,1,No,12,3,part-time,1,3,4,3,2,yes,2218,4
25,yes,travel_rarely,3,3,medical,1,M,3,1, laboratory technician ,1,married,5,No,13,3,part-time,1,3,2,0,2,yes,3617,6
45,no,non-travel,10,2,life sciences,1,M,3,1, research scientist ,4,married,3,No,21,4,full-time,2,2,2,0,2,yes,2654,8
45,no,travel_rarely,33,2,medical,3,M,3,4, healthcare representative ,4,married,0,Yes,14,2,full-time,0,3,20,4,10,yes,11177,21
47,yes,non-travel,29,4,life sciences,1,M,3,3, manager ,2,married,1,unknown,12,4,full-time,1,2,10,9,9,no,6399,11
35,no,non-travel,38,3,life sciences,2,F,4,3, manager ,2,divorced,7,unknown,18,2,full-time,1,2,7,6,2,yes,5633,10
29,no,travel_frequently,2,2,unknown,2,M,3,2, sales executive ,4,single,1,unknown,18,1,full-time,0,3,10,0,9,yes,6399,11
55,no,travel_rarely,17,2,technical degree,17,M,3,2, laboratory technician ,4,married,3,unknown,19,4,full-time,1,3,10,0,8,yes,6641,12
26,yes,travel_rarely,4,4,unknown,4,M,2,2, sales executive ,4,single,1,unknown,12,2,full-time,0,3,8,7,4,yes,5828,10
31,no,travel_rarely,7,3,technical degree,2,M,4,2, sales executive ,4,unknown,4,unknown,11,2,full-time,1,2,8,7,7,no,5633,10
43,no,travel_frequently,10,4,life sciences,3,F,3,1, laboratory technician ,4,unknown,0,No,19,1,full-time,0,3,8,1,7,no,2455,5
31,no,travel_rarely,7,3,marketing,4,M,3,2, sales executive ,4,unknown,4,unknown,12,4,full-time,3,3,7,1,7,yes,7145,13
32,no,non-travel,2,4,medical,1,F,4,2, research scientist ,4,single,7,unknown,16,3,part-time,0,2,7,0,7,no,5055,9
33,no,non-travel,10,3,unknown,2,M,2,2, sales executive ,4,unknown,3,No,14,3,full-time,0,2,7,0,1,yes,4682,8
43,no,travel_frequently,30,4,life sciences,3,F,2,2, laboratory technician ,3,divorced,1,No,11,2,part-time,1,4,9,0,0,no,5257,9
29,yes,travel_rarely,8,4,unknown,2,M,1,1, laboratory technician ,1,unknown,1,unknown,11,4,full-time,0,2,7,0,7,yes,2119,7
27,no,non-travel,12,4,unknown,2,F,3,2, sales executive ,2,unknown,1,No,18,1,full-time,1,3,8,0,7,yes,4625,8
29,no,travel_rarely,10,1,unknown,4,F,2,2, sales executive ,2,divorced,1,Yes,14,1,full-time,2,3,7,1,7,yes,4121,7
37,no,non-travel,6,3,medical,3,M,4,2, research scientist ,1,divorced,4,unknown,13,1,part-time,2,3,7,6,7,yes,5974,13
26,no,travel_rarely,1,3,unknown,3,M,3,2, sales executive ,3,unknown,1,unknown,17,2,part-time,1,3,8,7,7,no,6399,11
40,no,travel_rarely,10,4,life sciences,4,F,4,1, laboratory technician ,3,married,3,Yes,13,3,full-time,1,3,7,1,7,yes,6399,11
41,yes,non-travel,4,3,unknown,1,M,3,2, sales executive ,2,unknown,1,No,18,3,full-time,0,3,8,7,7,yes,4625,8
51,no,travel_rarely,31,2,unknown,31,F,3,2, sales executive ,4,unknown,4,No,11,3,full-time,1,2,7,0,7,no,9665,18
37,no,non-travel,14,3,unknown,4,F,3,1, laboratory technician ,1,unknown,1,No,12,3,full-time,1,2,18,12,17,no,3034,6
56,no,non-travel,6,3,life sciences,3,F,4,4, sales executive ,1,married,9,No,11,4,part-time,3,2,7,7,7,yes,13212,36
41,no,travel_rarely,1,3,marketing,2,M,4,3, sales executive ,1,married,1,unknown,16,3,part-time,1,3,10,0,7,yes,8392,10
46,no,non-travel,18,3,medical,3,F,3,2, manufacturing director ,3,unknown,2,No,14,3,full-time,1,2,10,0,8,no,10169,19
30,no,non-travel,2,3,unknown,3,F,3,1, laboratory technician ,4,single,0,unknown,14,3,part-time,0,2,11,6,7,yes,6641,12
35,no,travel_rarely,16,3,life sciences,4,M,3,3, healthcare representative ,3,unknown,4,Yes,12,3,full-time,0,3,8,0,0,yes,5633,10
48,no,travel_rarely,2,5,unknown,2,F,3,2, sales executive ,4,married,2,No,14,1,full-time,1,3,9,6,7,yes,4051,14
45,no,travel_rarely,2,3,other,4,M,3,2, sales executive ,2,unknown,0,No,19,2,full-time,1,4,8,3,7,no,4805,8
26,yes,travel_frequently,17,4,life sciences,2,F,3,1, human resources ,3,unknown,0,Yes,11,2,part-time,1,3,7,1,0,yes,2741,8
41,no,non-travel,2,4,other,1,F,2,2, healthcare representative ,3,single,2,Yes,17,1,part-time,0,3,8,0,7,yes,5633,10
34,no,non-travel,21,4,unknown,4,M,4,2, sales executive ,4,single,1,unknown,12,4,part-time,0,3,10,5,7,no,5337,10
31,no,travel_rarely,29,4,medical,1,M,4,2, sales executive ,4,divorced,4,No,22,4,full-time,2,4,7,5,7,yes,7145,13
43,no,travel_frequently,9,5,unknown,4,M,3,2, laboratory technician ,3,divorced,3,unknown,13,2,full-time,1,3,8,4,7,yes,5633,10
53,no,non-travel,1,1,unknown,4,F,3,2, sales executive ,1,single,7,unknown,20,4,full-time,0,4,14,8,10,no,9665,18
37,no,travel_rarely,3,3,other,3,M,3,3, manufacturing director ,3,married,1,No,15,3,part-time,1,3,10,7,8,yes,9434,16
54,no,non-travel,24,4,unknown,3,M,3,3, human resources ,2,unknown,2,unknown,15,3,part-time,1,4,9,7,1,no,8657,16
38,no,travel_rarely,7,4,marketing,4,F,2,2, sales executive ,4,unknown,0,No,20,1,full-time,0,3,7,0,5,yes,6399,11
29,no,non-travel,1,4,life sciences,2,M,1,1, research scientist ,4,divorced,1,unknown,18,4,full-time,1,3,10,2,8,yes,5633,10
34,no,non-travel,9,3,medical,4,F,2,3, healthcare representative ,2,unknown,1,unknown,14,2,full-time,0,4,8,7,7,yes,5129,9
39,no,non-travel,2,4,technical degree,4,F,2,2, healthcare representative ,3,single,1,No,11,1,full-time,0,3,20,11,10,no,10673,20
32,no,non-travel,10,3,marketing,4,M,3,2, sales executive ,4,unknown,1,unknown,12,4,full-time,0,2,10,0,8,yes,5396,10
38,no,travel_rarely,1,4,life sciences,2,F,4,2, healthcare representative ,4,unknown,0,unknown,13,3,full-time,0,3,9,1,8,no,5633,10
27,no,travel_rarely,1,2,life sciences,3,F,3,3, manufacturing director ,1,married,1,unknown,11,4,full-time,0,3,9,0,7,no,5129,9
32,no,travel_rarely,3,2,life sciences,3,F,3,3, research director ,4,single,3,unknown,15,4,full-time,0,3,7,7,7,no,11159,10
47,no,non-travel,14,4,marketing,4,M,3,2, sales executive ,1,single,2,unknown,12,4,full-time,0,3,7,1,7,no,4960,20
27,no,travel_frequently,10,2,unknown,4,M,3,3, manufacturing director ,1,unknown,1,No,21,3,full-time,2,2,9,1,7,yes,8793,9
41,no,non-travel,1,3,unknown,4,M,2,5, manager ,3,unknown,1,No,12,2,part-time,1,3,22,2,10,no,19189,22
28,yes,non-travel,1,2,unknown,1,F,1,1, research scientist ,2,unknown,7,Yes,13,4,part-time,0,3,7,3,7,yes,2216,10
36,no,non-travel,8,3,unknown,1,F,4,3, research director ,1,married,9,unknown,14,1,part-time,1,3,8,0,5,no,11713,10
30,no,non-travel,35,5,marketing,35,M,3,2, sales executive ,4,divorced,7,No,23,4,part-time,1,2,8,7,7,no,5304,10
56,no,travel_rarely,9,3,unknown,3,M,3,4, healthcare representative ,4,married,7,No,11,3,full-time,0,2,10,1,1,yes,11103,30
45,no,travel_rarely,2,2,unknown,2,M,1,2, sales representative ,3,single,0,No,13,1,full-time,0,3,8,3,1,yes,6632,9
36,no,non-travel,8,4,unknown,1,M,2,3, sales executive ,1,single,1,unknown,15,2,part-time,0,3,10,0,9,yes,7587,10
29,no,non-travel,27,3,medical,2,F,3,2, healthcare representative ,3,married,4,No,12,1,full-time,1,2,8,1,1,yes,4335,11
38,no,non-travel,2,4,life sciences,1,F,4,2, manufacturing director ,1,single,6,unknown,12,4,full-time,0,3,15,4,12,no,5980,17
40,no,non-travel,2,2,medical,3,F,4,2, healthcare representative ,2,unknown,1,No,24,4,full-time,1,3,8,3,7,yes,4244,8
42,no,travel_frequently,8,3,unknown,2,M,3,5, manager ,4,unknown,1,No,13,2,full-time,1,2,24,14,9,yes,12689,24
36,no,travel_rarely,1,3,other,3,F,3,2, manufacturing director ,2,unknown,0,unknown,15,1,full-time,1,3,9,0,5,yes,5228,9
29,no,travel_rarely,23,2,unknown,3,M,4,1, research scientist ,3,married,1,unknown,24,3,full-time,1,3,10,0,7,no,2700,10
55,yes,non-travel,2,1,medical,3,M,3,2, sales executive ,4,single,4,unknown,16,3,part-time,0,2,9,7,3,yes,6399,11
28,no,non-travel,43,4,unknown,43,F,3,2, sales executive ,2,unknown,1,unknown,20,1,full-time,0,3,8,7,5,no,4625,8
26,yes,non-travel,5,2,medical,3,F,2,1, research scientist ,3,married,1,unknown,14,1,full-time,1,3,8,1,7,yes,2366,8
44,no,non-travel,9,2,unknown,2,M,3,1, research scientist ,1,unknown,1,Yes,13,4,part-time,0,3,8,7,1,no,4625,8
41,yes,non-travel,2,4,life sciences,2,F,1,1, laboratory technician ,4,divorced,4,Yes,13,3,part-time,1,2,7,1,0,yes,6399,11
31,no,travel_rarely,7,4,unknown,2,M,2,1, sales representative ,3,unknown,3,unknown,15,2,part-time,0,4,7,5,2,yes,2329,4
26,no,travel_frequently,1,3,medical,3,M,2,2, sales executive ,1,unknown,1,unknown,12,2,full-time,0,3,7,0,7,yes,4294,8
31,no,non-travel,12,3,medical,4,F,3,2, healthcare representative ,4,unknown,0,unknown,11,3,full-time,2,1,9,8,5,yes,5633,10
