,age,attrition,business_travel,distance_from_home,education,education_field,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income_$,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,worklife_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,remote_work
1405,39,no,travel_rarely,6,3,,2,F,3,3, manufacturing director ,2,single,8376.0,4,,18,,4,full-time,0,9.0,3.0,2,2,2,no
1406,42,no,non-travel,2,3,medical,3,M,2,1, laboratory technician ,2,married,4841.0,4,,14,,2,full-time,1,,,1,0,0,yes
1407,29,no,travel_rarely,9,3,,3,M,4,1, research scientist ,3,married,,6,No,18,3.0,1,full-time,2,,2.0,1,0,0,no
1408,35,no,travel_rarely,1,3,,4,M,2,1, laboratory technician ,1,,,1,No,19,3.0,2,full-time,0,,3.0,3,1,2,no
1409,35,yes,travel_rarely,14,3,,14,F,3,1, laboratory technician ,1,,2074.0,1,,12,3.0,4,full-time,1,1.0,3.0,1,0,0,yes
1410,34,no,non-travel,13,4,medical,13,M,3,1, research scientist ,4,single,2972.0,1,,13,3.0,3,full-time,0,,,1,0,0,no
1411,26,no,travel_rarely,3,3,,1,F,3,1, research scientist ,4,,,1,,21,4.0,1,full-time,0,1.0,3.0,1,0,0,yes
1412,36,no,travel_rarely,1,4,life sciences,2,F,3,2, sales executive ,3,single,6815.0,6,No,13,3.0,1,full-time,0,,3.0,1,0,0,yes
1413,50,no,non-travel,24,3,marketing,24,M,3,5, manager ,3,married,,4,Yes,16,,3,part-time,1,,3.0,1,0,0,no
1414,42,no,travel_rarely,9,2,,4,M,2,5, manager ,4,,,8,No,22,4.0,4,full-time,0,24.0,3.0,1,0,1,no
1415,35,no,non-travel,7,2,life sciences,3,M,2,1, laboratory technician ,4,,2690.0,1,No,18,3.0,4,full-time,1,,2.0,1,0,1,no
1416,46,no,travel_rarely,1,4,life sciences,4,M,4,4, manager ,1,,17567.0,1,,15,3.0,2,part-time,0,27.0,1.0,26,0,12,no
1417,18,yes,travel_frequently,3,2,medical,2,F,3,1, sales representative ,4,single,1569.0,1,Yes,12,3.0,3,part-time,0,0.0,4.0,0,0,0,yes
1418,29,no,non-travel,5,3,,1,M,2,2, sales executive ,2,divorced,4187.0,1,Yes,13,,2,full-time,1,10.0,2.0,10,0,9,yes
1419,31,no,non-travel,5,4,life sciences,1,F,3,2, sales executive ,4,,,1,No,11,3.0,1,full-time,2,10.0,,10,0,2,yes
1420,41,no,travel_rarely,23,2,,4,M,3,3, sales executive ,3,single,,3,,16,3.0,4,full-time,0,21.0,3.0,2,0,2,yes
1421,38,no,travel_rarely,4,2,,4,F,3,1, laboratory technician ,3,,3306.0,7,,19,3.0,4,full-time,1,7.0,,0,0,0,yes
1422,32,yes,travel_rarely,2,4,life sciences,4,M,3,1, laboratory technician ,2,single,1393.0,1,No,12,3.0,1,full-time,0,1.0,3.0,1,0,0,yes
1423,60,no,non-travel,1,4,,3,M,1,3, healthcare representative ,4,divorced,10883.0,3,No,20,4.0,3,full-time,1,19.0,4.0,1,0,0,no
1424,24,yes,non-travel,22,1,,4,M,1,1, human resources ,3,married,,1,No,11,,3,full-time,1,1.0,3.0,1,0,0,yes
1425,40,no,travel_rarely,8,2,life sciences,2,F,3,2, manufacturing director ,1,,,2,Yes,16,3.0,2,part-time,1,18.0,3.0,1,0,0,yes
1426,30,no,travel_rarely,21,1,,2,M,3,1, research scientist ,4,married,2862.0,1,No,12,3.0,2,part-time,1,10.0,2.0,10,0,8,yes
1427,47,no,non-travel,2,4,marketing,3,M,3,2, sales executive ,2,,,7,No,11,3.0,4,full-time,1,4.0,1.0,1,0,0,yes
1428,32,yes,travel_rarely,1,2,,1,M,1,2, sales executive ,2,single,6735.0,6,,15,3.0,2,part-time,0,10.0,3.0,0,0,0,no
1429,45,no,travel_rarely,41,3,life sciences,41,F,1,3, human resources ,3,married,9756.0,4,,21,4.0,3,full-time,2,9.0,4.0,5,0,3,yes
1430,34,no,non-travel,2,4,,4,M,4,1, research scientist ,4,married,,0,Yes,14,3.0,1,part-time,3,6.0,3.0,5,1,2,no
1431,33,yes,non-travel,16,3,,1,F,3,3, sales executive ,1,,,2,Yes,20,4.0,3,part-time,0,,2.0,0,0,0,yes
1432,31,yes,travel_rarely,16,4,,1,M,3,3, sales executive ,3,married,,2,,13,3.0,1,full-time,3,,3.0,1,0,0,yes
1433,29,no,travel_rarely,4,3,technical degree,4,F,2,1, research scientist ,1,divorced,,1,,13,3.0,3,full-time,1,,3.0,1,0,0,yes
1434,30,no,non-travel,16,3,,3,M,4,2, healthcare representative ,3,married,5294.0,3,No,16,3.0,3,full-time,1,10.0,3.0,7,1,7,no
1435,38,no,travel_rarely,18,3,medical,2,M,1,2, healthcare representative ,4,married,,3,,16,3.0,3,full-time,1,,3.0,1,1,0,yes
1436,43,yes,non-travel,17,3,technical degree,3,M,2,1, research scientist ,3,,2437.0,9,Yes,16,3.0,4,full-time,1,6.0,3.0,1,0,0,no
1437,55,no,travel_rarely,44,3,,3,M,2,5, research director ,1,married,,8,No,12,3.0,2,full-time,3,34.0,3.0,1,0,0,no
1438,21,yes,non-travel,7,1,marketing,2,M,3,1, sales representative ,2,single,,1,,13,3.0,2,full-time,0,,3.0,1,1,0,yes
1439,22,yes,travel_rarely,45,1,medical,3,F,3,1, laboratory technician ,1,,,1,Yes,17,3.0,3,full-time,0,1.0,3.0,1,0,0,yes
1440,37,no,travel_rarely,8,2,other,3,M,3,2, human resources ,2,divorced,4071.0,2,No,13,3.0,3,full-time,0,19.0,2.0,10,4,7,yes
1441,42,no,travel_rarely,13,3,,2,M,4,2, healthcare representative ,1,married,,5,No,18,,3,full-time,2,10.0,2.0,0,0,0,no
1442,18,no,non-travel,14,3,,2,F,3,1, research scientist ,3,single,,1,,16,3.0,3,part-time,0,0.0,1.0,0,0,0,yes
1443,31,yes,travel_rarely,18,5,human resources,4,M,4,1, human resources ,1,married,2956.0,0,No,17,3.0,3,full-time,0,2.0,3.0,1,0,0,yes
1444,36,no,travel_rarely,2,4,,4,F,3,2, research scientist ,2,,,4,Yes,22,4.0,4,full-time,1,,3.0,1,0,0,yes
1445,32,no,travel_frequently,10,4,marketing,4,M,3,2, sales executive ,4,,4648.0,8,,13,3.0,3,full-time,0,,4.0,0,0,0,yes
1446,29,no,non-travel,29,1,life sciences,4,M,1,2, healthcare representative ,3,divorced,,8,No,17,,4,full-time,2,11.0,,7,1,6,no
1447,42,no,travel_rarely,8,3,,4,M,3,1, laboratory technician ,3,,,4,No,13,,4,full-time,0,,3.0,0,0,0,yes
1448,29,no,travel_rarely,6,1,,4,M,2,1, human resources ,2,married,2804.0,1,No,11,3.0,4,part-time,0,,3.0,1,0,0,yes
1449,29,yes,non-travel,24,2,,4,M,2,1, research scientist ,4,,2439.0,1,Yes,24,,2,part-time,0,1.0,2.0,1,1,0,no
1450,28,no,travel_rarely,3,3,medical,2,F,3,1, sales representative ,2,,2856.0,1,No,19,3.0,4,full-time,1,1.0,3.0,1,0,0,yes
1451,30,yes,non-travel,9,3,,2,M,3,1, sales representative ,4,,,1,,13,3.0,3,part-time,0,,2.0,1,0,0,no
1452,22,yes,travel_rarely,7,1,life sciences,4,M,3,1, research scientist ,2,single,,1,,23,4.0,1,part-time,0,1.0,3.0,1,0,0,yes
1453,26,no,non-travel,1,2,life sciences,2,F,2,1, research scientist ,3,,2933.0,1,Yes,13,3.0,3,full-time,1,1.0,2.0,1,1,0,no
1454,44,no,travel_rarely,1,4,,2,M,4,2, healthcare representative ,1,,,2,,15,3.0,4,full-time,1,10.0,3.0,2,2,2,yes
1455,29,yes,travel_frequently,24,3,technical degree,3,M,4,1, sales representative ,1,single,1091.0,1,No,17,3.0,4,full-time,0,1.0,,1,0,0,yes
1456,28,yes,travel_rarely,13,2,marketing,4,F,3,2, sales executive ,3,,,3,Yes,11,3.0,4,full-time,0,6.0,3.0,2,2,2,yes
1457,56,no,travel_rarely,11,5,,4,F,2,2, sales executive ,1,married,,4,,16,3.0,3,full-time,1,,3.0,0,0,0,yes
1458,39,no,travel_rarely,9,2,,1,M,3,2, manufacturing director ,1,married,5151.0,1,No,25,4.0,4,part-time,1,10.0,3.0,10,7,9,yes
1459,58,no,non-travel,21,3,,4,F,3,4, manager ,4,,,4,Yes,13,3.0,3,full-time,1,,2.0,1,0,0,yes
1460,42,no,travel_rarely,12,4,marketing,2,M,3,2, sales executive ,4,divorced,,3,,12,,3,full-time,2,14.0,3.0,0,0,0,no
1461,27,yes,non-travel,22,3,,1,F,2,1, human resources ,2,married,2863.0,1,No,12,3.0,1,full-time,0,,3.0,1,0,0,no
1462,38,no,travel_rarely,1,3,,1,M,2,1, sales representative ,1,single,2858.0,4,,14,3.0,1,full-time,0,20.0,2.0,1,0,0,yes
1463,32,no,non-travel,5,4,life sciences,4,M,2,2, manufacturing director ,4,,,8,No,24,4.0,2,full-time,0,,3.0,1,0,0,yes
1464,31,no,non-travel,2,1,medical,4,F,1,1, laboratory technician ,4,,1129.0,1,,11,3.0,3,full-time,3,,3.0,1,0,0,yes
1465,25,no,travel_rarely,2,3,,3,F,3,1, human resources ,2,,,4,No,14,3.0,3,part-time,0,6.0,3.0,2,1,2,no
1466,40,no,non-travel,44,4,,1,M,3,1, laboratory technician ,4,married,,8,No,19,3.0,3,full-time,2,8.0,2.0,1,0,0,yes
1467,39,no,non-travel,9,3,,4,M,3,5, manager ,4,,19431.0,2,,13,3.0,3,full-time,0,,2.0,6,1,3,no
1468,23,yes,non-travel,9,3,,4,M,3,1, sales representative ,1,married,,1,No,19,3.0,1,full-time,1,,,1,1,0,no
1469,35,no,travel_rarely,26,4,life sciences,3,F,3,3, human resources ,4,single,,1,Yes,16,3.0,3,full-time,0,,,9,1,7,no
1470,34,no,travel_rarely,7,2,technical degree,2,M,3,1, sales representative ,3,,2308.0,0,Yes,25,4.0,2,full-time,1,12.0,3.0,11,5,7,yes
1471,28,no,non-travel,16,3,medical,3,M,3,1, research scientist ,3,single,2144.0,1,No,14,3.0,3,full-time,0,5.0,2.0,5,1,4,no
1472,29,no,non-travel,1,3,life sciences,1,M,3,2, healthcare representative ,1,married,5373.0,0,No,12,3.0,1,full-time,1,6.0,2.0,5,0,2,no
1473,58,yes,travel_rarely,23,4,medical,4,F,3,3, healthcare representative ,4,married,,1,,12,3.0,4,full-time,1,40.0,2.0,40,15,6,yes
1474,38,no,non-travel,3,3,life sciences,1,M,3,3, sales executive ,3,divorced,,0,,12,3.0,3,full-time,2,,2.0,16,5,13,yes
1475,29,no,travel_frequently,1,1,,2,F,3,3, sales executive ,4,married,,1,,14,3.0,4,full-time,1,11.0,3.0,11,4,1,yes
1476,55,no,travel_rarely,1,3,medical,4,M,3,5, manager ,1,single,19045.0,0,,14,3.0,3,full-time,0,37.0,3.0,36,4,13,yes
1477,41,no,non-travel,2,4,,4,M,3,4, manager ,2,,16015.0,1,,19,3.0,2,full-time,0,,3.0,22,0,4,yes
1478,39,no,travel_rarely,1,3,,3,M,4,3, healthcare representative ,4,,9613.0,0,No,17,,1,part-time,3,19.0,2.0,18,3,7,yes
1479,38,no,non-travel,15,2,life sciences,3,M,2,3, research director ,4,,11510.0,0,,14,3.0,2,full-time,1,,3.0,11,2,9,yes
1480,43,no,non-travel,12,3,,1,M,2,4, research director ,2,,,1,No,11,3.0,3,part-time,1,,,25,3,9,yes
1481,31,no,non-travel,7,2,,2,F,3,2, manufacturing director ,1,married,4306.0,1,No,12,3.0,2,part-time,1,13.0,1.0,13,3,12,yes
1482,50,no,travel_rarely,29,4,life sciences,2,M,2,4, manager ,3,married,17046.0,0,No,15,3.0,2,full-time,1,28.0,3.0,27,15,7,yes
1483,33,no,non-travel,8,1,life sciences,2,F,2,1, sales representative ,4,,,0,,19,3.0,4,full-time,0,,2.0,2,2,2,no
1484,26,yes,non-travel,2,3,life sciences,1,M,3,1, research scientist ,1,married,2042.0,6,,14,3.0,2,full-time,1,6.0,3.0,3,1,2,yes
1485,38,no,travel_frequently,3,4,,3,M,3,1, research scientist ,3,,2821.0,3,No,16,3.0,1,full-time,1,8.0,3.0,2,2,2,no
1486,46,no,non-travel,1,4,medical,4,M,3,5, research director ,4,,,9,No,17,3.0,4,part-time,2,23.0,3.0,2,2,2,yes
1487,21,no,non-travel,25,1,,4,F,2,1, research scientist ,2,single,2070.0,1,Yes,11,3.0,3,part-time,0,2.0,4.0,2,2,2,yes
1488,31,no,travel_frequently,20,3,,3,M,4,1, sales representative ,4,married,2791.0,0,No,12,,1,full-time,1,3.0,3.0,2,2,2,no
1489,35,no,non-travel,11,2,marketing,4,M,3,2, sales executive ,4,divorced,,1,,11,3.0,4,full-time,1,5.0,3.0,5,0,2,yes
1490,34,no,non-travel,2,2,,4,M,3,2, manufacturing director ,3,single,,2,No,11,3.0,4,part-time,0,,,3,0,2,yes
1491,33,yes,non-travel,9,4,,1,F,3,2, sales executive ,1,single,8224.0,0,,17,3.0,1,full-time,0,6.0,3.0,5,0,3,yes
1492,31,yes,non-travel,15,3,medical,3,M,3,1, laboratory technician ,3,,2610.0,1,No,12,3.0,3,full-time,1,,2.0,2,2,2,no
1493,37,no,travel_rarely,25,2,,3,F,2,2, healthcare representative ,4,,5731.0,7,No,13,3.0,3,full-time,2,9.0,3.0,6,1,3,no
1494,27,no,travel_rarely,6,3,,4,M,2,1, research scientist ,3,married,2539.0,1,No,13,,3,full-time,1,4.0,3.0,4,2,2,no
1495,35,no,travel_frequently,4,4,other,4,M,2,1, laboratory technician ,4,married,2376.0,1,,13,3.0,2,full-time,1,2.0,4.0,2,2,2,yes
1496,56,no,non-travel,4,4,,4,F,3,5, manager ,1,divorced,,4,No,13,3.0,4,full-time,1,28.0,3.0,5,4,2,no
1497,45,no,non-travel,7,3,medical,1,F,3,1, research scientist ,3,,,4,Yes,19,3.0,3,full-time,1,,,3,0,2,yes
1498,43,no,travel_rarely,2,3,life sciences,2,M,3,1, human resources ,4,,3539.0,0,No,13,3.0,2,part-time,0,,3.0,9,1,8,yes
1499,31,no,travel_rarely,29,4,marketing,1,F,2,2, sales executive ,4,,5468.0,1,,14,3.0,1,full-time,2,,3.0,12,5,7,yes
1500,35,yes,non-travel,27,3,,3,M,3,2, sales executive ,4,,5813.0,1,,18,3.0,4,part-time,0,,3.0,10,7,7,yes
1501,35,no,non-travel,2,2,medical,2,M,3,2, manufacturing director ,4,divorced,,2,No,14,3.0,3,full-time,1,15.0,3.0,7,1,7,no
1502,30,no,non-travel,47,3,medical,47,F,3,3, manufacturing director ,3,single,9667.0,9,No,14,3.0,2,full-time,0,9.0,3.0,7,0,2,no
1503,46,yes,travel_rarely,21,2,medical,4,F,3,2, healthcare representative ,2,married,,4,No,22,4.0,4,full-time,1,13.0,4.0,9,3,7,no
1504,45,no,non-travel,48,4,,48,F,3,2, sales executive ,3,married,5154.0,4,,22,4.0,2,full-time,2,10.0,4.0,8,5,7,yes
1505,43,no,travel_frequently,2,4,life sciences,1,M,3,2, sales executive ,4,married,5675.0,1,,20,4.0,3,full-time,1,7.0,3.0,7,7,7,no
1506,46,yes,non-travel,10,3,life sciences,3,F,3,3, sales executive ,2,,7314.0,5,,21,4.0,3,part-time,3,14.0,3.0,8,0,7,no
1507,40,no,travel_rarely,1,4,,1,M,3,4, manager ,1,,,2,,11,3.0,1,full-time,1,22.0,,19,11,16,yes
1508,27,no,travel_rarely,2,2,,1,F,4,2, sales executive ,3,single,,0,No,14,3.0,2,full-time,0,9.0,2.0,8,0,7,yes
1509,42,no,non-travel,6,3,medical,3,M,3,3, research director ,1,married,,9,No,13,3.0,2,part-time,1,18.0,4.0,13,5,7,no
1510,26,no,travel_frequently,6,3,other,3,M,4,1, laboratory technician ,4,married,,0,No,18,3.0,1,full-time,1,8.0,3.0,7,7,7,yes
1511,28,no,travel_frequently,1,2,life sciences,3,M,2,2, sales executive ,4,married,,1,,12,3.0,3,full-time,1,7.0,3.0,7,0,7,yes
1512,31,no,travel_rarely,5,4,,3,M,3,1, research scientist ,4,married,,0,,12,3.0,3,full-time,1,,3.0,5,0,3,yes
1513,31,no,travel_rarely,2,3,human resources,1,M,2,2, human resources ,1,,6410.0,3,No,12,3.0,4,full-time,0,,3.0,2,1,0,yes
1514,31,no,non-travel,2,4,,3,M,3,1, research scientist ,4,,,0,,18,3.0,2,full-time,1,3.0,1.0,2,2,2,yes
1515,52,yes,non-travel,8,4,medical,3,M,2,2, research scientist ,2,,4941.0,2,No,15,,1,part-time,0,11.0,2.0,8,7,7,no
1516,28,yes,non-travel,2,4,medical,1,M,1,1, research scientist ,4,married,,5,Yes,13,3.0,4,full-time,0,,2.0,3,2,2,yes
1517,47,no,travel_rarely,5,5,,4,M,3,5, research director ,3,married,,4,,11,3.0,2,part-time,1,21.0,3.0,3,1,1,yes
1518,29,no,non-travel,9,5,other,2,M,2,1, laboratory technician ,4,,3983.0,0,No,17,3.0,3,part-time,0,4.0,,3,2,2,no
1519,37,no,non-travel,5,2,medical,4,M,3,2, manufacturing director ,4,,6347.0,7,No,16,3.0,3,full-time,2,8.0,2.0,6,0,4,no
1520,23,no,non-travel,22,1,,3,M,3,1, research scientist ,4,,2904.0,1,,12,3.0,3,full-time,2,,2.0,4,0,2,no
1521,42,no,travel_rarely,2,1,,3,M,3,1, human resources ,3,divorced,2696.0,0,Yes,11,3.0,3,full-time,1,4.0,3.0,3,1,0,yes
1522,30,no,non-travel,28,2,,4,F,3,2, sales executive ,3,,,7,,12,3.0,2,full-time,1,4.0,4.0,2,2,2,yes
1523,21,yes,non-travel,1,1,,1,F,2,1, sales representative ,2,single,2174.0,1,,11,3.0,3,full-time,0,3.0,3.0,3,1,2,no
1524,57,no,travel_rarely,1,4,medical,4,M,3,2, healthcare representative ,3,,6755.0,2,No,11,3.0,3,full-time,0,,3.0,3,1,2,no
1525,21,no,non-travel,9,2,,1,M,3,1, sales representative ,4,single,,1,,24,4.0,3,full-time,0,3.0,2.0,3,2,2,yes
1526,31,no,travel_rarely,9,4,life sciences,3,M,2,1, research scientist ,2,,2657.0,0,,16,3.0,4,full-time,0,3.0,3.0,2,2,2,no
1527,29,no,non-travel,23,3,,4,M,3,1, research scientist ,4,,,9,No,16,,4,full-time,0,6.0,3.0,3,1,2,yes
1528,27,no,travel_rarely,1,2,,4,M,3,1, laboratory technician ,2,,,1,No,11,3.0,2,part-time,1,5.0,3.0,5,0,4,yes
1529,49,no,travel_rarely,7,3,other,2,M,2,3, healthcare representative ,3,single,10965.0,8,No,24,4.0,3,full-time,0,,3.0,5,0,0,no
1530,36,no,travel_rarely,2,3,,4,F,3,1, research scientist ,3,married,2543.0,4,No,13,3.0,2,full-time,1,,3.0,2,2,2,yes
1531,34,yes,non-travel,37,3,marketing,1,M,4,2, sales executive ,4,,5304.0,8,Yes,13,3.0,2,full-time,0,,2.0,5,0,4,yes
1532,24,no,non-travel,32,4,marketing,4,F,3,2, sales executive ,3,divorced,,1,Yes,12,3.0,4,full-time,1,,4.0,5,0,3,yes
1533,42,no,non-travel,1,4,,2,F,3,1, laboratory technician ,1,,,3,No,16,3.0,2,part-time,1,8.0,3.0,5,1,2,yes
1534,54,no,non-travel,5,2,medical,1,M,3,5, research director ,1,married,19406.0,4,,11,3.0,3,part-time,1,24.0,2.0,4,1,2,yes
1535,34,no,non-travel,4,4,,3,F,3,2, sales executive ,3,married,6538.0,9,No,15,3.0,1,full-time,1,,3.0,3,1,2,yes
1536,43,no,non-travel,21,3,,4,M,3,1, laboratory technician ,4,,2258.0,7,,20,4.0,1,part-time,1,,3.0,3,1,2,yes
1537,43,no,travel_rarely,8,4,other,3,F,3,2, healthcare representative ,3,,,4,Yes,14,3.0,4,full-time,0,,3.0,5,0,2,yes
1538,31,no,travel_rarely,1,2,,4,M,2,1, laboratory technician ,1,married,2218.0,1,No,12,3.0,3,part-time,1,4.0,,4,3,2,yes
1539,25,yes,travel_rarely,3,3,medical,1,M,3,1, laboratory technician ,1,married,,5,No,13,3.0,3,part-time,1,6.0,,2,0,2,yes
1540,45,no,non-travel,10,2,life sciences,1,M,3,1, research scientist ,4,married,2654.0,3,No,21,,4,full-time,2,8.0,2.0,2,0,2,yes
1541,45,no,travel_rarely,33,2,medical,3,M,3,4, healthcare representative ,4,married,,0,Yes,14,3.0,2,full-time,0,21.0,3.0,20,4,10,yes
1542,47,yes,non-travel,29,4,life sciences,1,M,3,3, manager ,2,married,,1,,12,3.0,4,full-time,1,,2.0,10,9,9,no
1543,35,no,non-travel,38,3,life sciences,2,F,4,3, manager ,2,divorced,,7,,18,,2,full-time,1,10.0,2.0,7,6,2,yes
1544,29,no,travel_frequently,2,2,,2,M,3,2, sales executive ,4,single,,1,,18,3.0,1,full-time,0,,,10,0,9,yes
1545,55,no,travel_rarely,17,2,technical degree,17,M,3,2, laboratory technician ,4,married,,3,,19,,4,full-time,1,12.0,3.0,10,0,8,yes
1546,26,yes,travel_rarely,4,4,,4,M,2,2, sales executive ,4,single,5828.0,1,,12,3.0,2,full-time,0,,,8,7,4,yes
1547,31,no,travel_rarely,7,3,technical degree,2,M,4,2, sales executive ,4,,,4,,11,3.0,2,full-time,1,10.0,2.0,8,7,7,no
1548,43,no,travel_frequently,10,4,life sciences,3,F,3,1, laboratory technician ,4,,2455.0,0,No,19,3.0,1,full-time,0,,3.0,8,1,7,no
1549,31,no,travel_rarely,7,3,marketing,4,M,3,2, sales executive ,4,,,4,,12,3.0,4,full-time,3,13.0,3.0,7,1,7,yes
1550,32,no,non-travel,2,4,medical,1,F,4,2, research scientist ,4,single,5055.0,7,,16,3.0,3,part-time,0,,2.0,7,0,7,no
1551,33,no,non-travel,10,3,,2,M,2,2, sales executive ,4,,4682.0,3,No,14,3.0,3,full-time,0,,2.0,7,0,1,yes
1552,43,no,travel_frequently,30,4,life sciences,3,F,2,2, laboratory technician ,3,divorced,5257.0,1,No,11,,2,part-time,1,9.0,4.0,9,0,0,no
1553,29,yes,travel_rarely,8,4,,2,M,1,1, laboratory technician ,1,,2119.0,1,,11,3.0,4,full-time,0,7.0,2.0,7,0,7,yes
1554,27,no,non-travel,12,4,,2,F,3,2, sales executive ,2,,,1,No,18,3.0,1,full-time,1,8.0,3.0,8,0,7,yes
1555,29,no,travel_rarely,10,1,,4,F,2,2, sales executive ,2,divorced,,1,Yes,14,3.0,1,full-time,2,7.0,3.0,7,1,7,yes
1556,37,no,non-travel,6,3,medical,3,M,4,2, research scientist ,1,divorced,5974.0,4,,13,3.0,1,part-time,2,13.0,3.0,7,6,7,yes
1557,26,no,travel_rarely,1,3,,3,M,3,2, sales executive ,3,,,1,,17,3.0,2,part-time,1,,3.0,8,7,7,no
1558,40,no,travel_rarely,10,4,life sciences,4,F,4,1, laboratory technician ,3,married,,3,Yes,13,3.0,3,full-time,1,,3.0,7,1,7,yes
1559,41,yes,non-travel,4,3,,1,M,3,2, sales executive ,2,,,1,No,18,3.0,3,full-time,0,8.0,3.0,8,7,7,yes
1560,51,no,travel_rarely,31,2,,31,F,3,2, sales executive ,4,,,4,No,11,3.0,3,full-time,1,18.0,2.0,7,0,7,no
1561,37,no,non-travel,14,3,,4,F,3,1, laboratory technician ,1,,3034.0,1,No,12,3.0,3,full-time,1,,2.0,18,12,17,no
1562,56,no,non-travel,6,3,life sciences,3,F,4,4, sales executive ,1,married,13212.0,9,No,11,3.0,4,part-time,3,36.0,2.0,7,7,7,yes
1563,41,no,travel_rarely,1,3,marketing,2,M,4,3, sales executive ,1,married,8392.0,1,,16,3.0,3,part-time,1,10.0,3.0,10,0,7,yes
1564,46,no,non-travel,18,3,medical,3,F,3,2, manufacturing director ,3,,,2,No,14,3.0,3,full-time,1,19.0,2.0,10,0,8,no
1565,30,no,non-travel,2,3,,3,F,3,1, laboratory technician ,4,single,,0,,14,3.0,3,part-time,0,12.0,2.0,11,6,7,yes
1566,35,no,travel_rarely,16,3,life sciences,4,M,3,3, healthcare representative ,3,,,4,Yes,12,3.0,3,full-time,0,10.0,3.0,8,0,0,yes
1567,48,no,travel_rarely,2,5,,2,F,3,2, sales executive ,4,married,4051.0,2,No,14,3.0,1,full-time,1,14.0,3.0,9,6,7,yes
1568,45,no,travel_rarely,2,3,other,4,M,3,2, sales executive ,2,,4805.0,0,No,19,3.0,2,full-time,1,,4.0,8,3,7,no
1569,26,yes,travel_frequently,17,4,life sciences,2,F,3,1, human resources ,3,,2741.0,0,Yes,11,3.0,2,part-time,1,8.0,,7,1,0,yes
1570,41,no,non-travel,2,4,other,1,F,2,2, healthcare representative ,3,single,,2,Yes,17,3.0,1,part-time,0,10.0,3.0,8,0,7,yes
1571,34,no,non-travel,21,4,,4,M,4,2, sales executive ,4,single,5337.0,1,,12,3.0,4,part-time,0,10.0,3.0,10,5,7,no
1572,31,no,travel_rarely,29,4,medical,1,M,4,2, sales executive ,4,divorced,,4,No,22,4.0,4,full-time,2,13.0,4.0,7,5,7,yes
1573,43,no,travel_frequently,9,5,,4,M,3,2, laboratory technician ,3,divorced,,3,,13,3.0,2,full-time,1,10.0,3.0,8,4,7,yes
1574,53,no,non-travel,1,1,,4,F,3,2, sales executive ,1,single,,7,,20,4.0,4,full-time,0,18.0,4.0,14,8,10,no
1575,37,no,travel_rarely,3,3,other,3,M,3,3, manufacturing director ,3,married,9434.0,1,No,15,,3,part-time,1,,3.0,10,7,8,yes
1576,54,no,non-travel,24,4,,3,M,3,3, human resources ,2,,,2,,15,,3,part-time,1,16.0,4.0,9,7,1,no
1577,38,no,travel_rarely,7,4,marketing,4,F,2,2, sales executive ,4,,,0,No,20,,1,full-time,0,,3.0,7,0,5,yes
1578,29,no,non-travel,1,4,life sciences,2,M,1,1, research scientist ,4,divorced,,1,,18,3.0,4,full-time,1,10.0,3.0,10,2,8,yes
1579,34,no,non-travel,9,3,medical,4,F,2,3, healthcare representative ,2,,,1,,14,3.0,2,full-time,0,9.0,4.0,8,7,7,yes
1580,39,no,non-travel,2,4,technical degree,4,F,2,2, healthcare representative ,3,single,,1,No,11,3.0,1,full-time,0,20.0,3.0,20,11,10,no
1581,32,no,non-travel,10,3,marketing,4,M,3,2, sales executive ,4,,5396.0,1,,12,3.0,4,full-time,0,10.0,2.0,10,0,8,yes
1582,38,no,travel_rarely,1,4,life sciences,2,F,4,2, healthcare representative ,4,,,0,,13,3.0,3,full-time,0,10.0,,9,1,8,no
1583,27,no,travel_rarely,1,2,life sciences,3,F,3,3, manufacturing director ,1,married,,1,,11,3.0,4,full-time,0,9.0,3.0,9,0,7,no
1584,32,no,travel_rarely,3,2,life sciences,3,F,3,3, research director ,4,single,11159.0,3,,15,3.0,4,full-time,0,10.0,3.0,7,7,7,no
1585,47,no,non-travel,14,4,marketing,4,M,3,2, sales executive ,1,single,4960.0,2,,12,3.0,4,full-time,0,20.0,3.0,7,1,7,no
1586,27,no,travel_frequently,10,2,,4,M,3,3, manufacturing director ,1,,8793.0,1,No,21,4.0,3,full-time,2,9.0,2.0,9,1,7,yes
1587,41,no,non-travel,1,3,,4,M,2,5, manager ,3,,19189.0,1,No,12,,2,part-time,1,22.0,3.0,22,2,10,no
1588,28,yes,non-travel,1,2,,1,F,1,1, research scientist ,2,,2216.0,7,Yes,13,3.0,4,part-time,0,10.0,3.0,7,3,7,yes
1589,36,no,non-travel,8,3,,1,F,4,3, research director ,1,married,11713.0,9,,14,3.0,1,part-time,1,10.0,3.0,8,0,5,no
1590,30,no,non-travel,35,5,marketing,35,M,3,2, sales executive ,4,divorced,5304.0,7,No,23,,4,part-time,1,10.0,2.0,8,7,7,no
1591,56,no,travel_rarely,9,3,,3,M,3,4, healthcare representative ,4,married,11103.0,7,No,11,3.0,3,full-time,0,30.0,2.0,10,1,1,yes
